SchemaName,TableName,ColumnName,DataType
dbo,ContractStatesV3AGR_2007,Number,int
dbo,ContractStatesV3AGR_2007,StateV2,nvarchar
dbo,ContractStatesV3AGR_2007,NC,int
dbo,ContractStatesV3AGR_2007,NC_RefID,int
dbo,ContractStatesV3AGR_2007,correction,int
dbo,ContractStatesV3AGR_2008,ID,int
dbo,ContractStatesV3AGR_2008,data,datetime
dbo,ContractStatesV3AGR_2008,Period,char
dbo,ContractStatesV3AGR_2008,Distributorid,int
dbo,ContractStatesV3AGR_2008,RegionID,int
dbo,ContractStatesV3AGR_2008,ServiceID,int
dbo,ContractStatesV3AGR_2008,RID,int
dbo,ContractStatesV3AGR_2008,RSID,int
dbo,ContractStatesV3AGR_2008,Price,numeric
dbo,ContractStatesV3AGR_2008,Number,int
dbo,ContractStatesV3AGR_2008,StateV2,nvarchar
dbo,ContractStatesV3AGR_2008,NC,int
dbo,ContractStatesV3AGR_2008,NC_RefID,int
dbo,ContractStatesV3AGR_2008,correction,int
dbo,ContractStatesV3AGR_2009,ID,int
dbo,ContractStatesV3AGR_2009,data,datetime
dbo,ContractStatesV3AGR_2009,Period,char
dbo,ContractStatesV3AGR_2009,Distributorid,int
dbo,ContractStatesV3AGR_2009,RegionID,int
dbo,ContractStatesV3AGR_2009,ServiceID,int
dbo,ContractStatesV3AGR_2009,RID,int
dbo,ContractStatesV3AGR_2009,RSID,int
dbo,ContractStatesV3AGR_2009,Price,numeric
dbo,ContractStatesV3AGR_2009,Number,int
dbo,ContractStatesV3AGR_2009,StateV2,nvarchar
dbo,ContractStatesV3AGR_2009,NC,int
dbo,ContractStatesV3AGR_2009,NC_RefID,int
dbo,ContractStatesV3AGR_2009,correction,int
dbo,ContractStatesV3AGR_2010,ID,int
dbo,ContractStatesV3AGR_2010,data,datetime
dbo,ContractStatesV3AGR_2010,Period,char
dbo,ContractStatesV3AGR_2010,Distributorid,int
dbo,ContractStatesV3AGR_2010,RegionID,int
dbo,ContractStatesV3AGR_2010,ServiceID,int
dbo,ContractStatesV3AGR_2010,RID,int
dbo,ContractStatesV3AGR_2010,RSID,int
dbo,ContractStatesV3AGR_2010,Price,numeric
dbo,ContractStatesV3AGR_2010,Number,int
dbo,ContractStatesV3AGR_2010,StateV2,nvarchar
dbo,ContractStatesV3AGR_2010,NC,int
dbo,ContractStatesV3AGR_2010,NC_RefID,int
dbo,ContractStatesV3AGR_2010,correction,int
dbo,ContractStatesV4_0000,ID,int
dbo,ContractStatesV4_0000,data,datetime
dbo,ContractStatesV4_0000,Period,char
dbo,ContractStatesV4_0000,Distributorid,int
dbo,ContractStatesV4_0000,CLID,int
dbo,ContractStatesV4_0000,RegionID,int
dbo,ContractStatesV4_0000,CID,int
dbo,ContractStatesV4_0000,addressid,int
dbo,ContractStatesV4_0000,BaseService,nvarchar
dbo,ContractStatesV4_0000,ServiceID,int
dbo,ContractStatesV4_0000,CSID,int
dbo,ContractStatesV4_0000,RID,int
dbo,ContractStatesV4_0000,RSID,int
dbo,ContractStatesV4_0000,Price,numeric
dbo,ContractStatesV4_0000,Number,int
dbo,ContractStatesV4_0000,multiroom,int
dbo,ContractStatesV4_0000,correction,int
dbo,ContractStatesV4_0000,StateV2,nvarchar
dbo,ContractStatesV4_0000,NC,int
dbo,ContractStatesV4_0000,NC_RefID,int
dbo,ContractStatesV4_0000,PromotionID,int
dbo,ContractStatesV4_0000,Promotion,nvarchar
dbo,ContractStatesV4_0000,Service,nvarchar
dbo,ContractStatesV4_0000,ServiceRate,nvarchar
dbo,ContractStatesV4_0000,Operator,nvarchar
dbo,ContractStatesV4_0000,Region,nvarchar
dbo,ContractStatesV4_0000,RegionsLevel1,nvarchar
dbo,ContractStatesV4_0000,RegionsLevel2,nvarchar
dbo,ContractStatesV4_0000,RegionsLevel3,nvarchar
dbo,ContractStatesV4_0000,RegionsLevel1ID,int
dbo,ContractStatesV4_0000,RegionsLevel2ID,int
dbo,ContractStatesV4_0000,RegionsLevel3ID,int
dbo,ContractStatesV4_0000,ClientClassID,int
dbo,ContractStatesV4_0000,Validity,int
dbo,debtDistributionRemap,ID,int
dbo,debtDistributionRemap,RegionalLevel3,nvarchar
dbo,debtDistributionRemap,RegionalLevel3ID,int
dbo,debtDistributionRemap,RegionalLevel1,nvarchar
dbo,debtDistributionRemap,RegionalLevel1ID,int
dbo,debtDistributionRemap,Service,nvarchar
dbo,debtDistributionRemap,ServiceType,nvarchar
dbo,debtDistributionRemap,Rates,numeric
dbo,debtDistributionRemap,BaseService,nvarchar
dbo,debtDistributionRemap,Percents,numeric
dbo,debtDistributionRemap,Price,numeric
dbo,debtDistributionRemap,RegionalLevel2,nvarchar
dbo,debtDistributionRemap,RegionalLevel2ID,int
dbo,debtDistributionRemap,ServiceID,int
dbo,DebtStatistics,ID,int
dbo,DebtStatistics,Period,datetime
dbo,DebtStatistics,RegionalLevel3,nvarchar
dbo,DebtStatistics,RegionalLevel3ID,int
dbo,DebtStatistics,RegionalLevel2,nvarchar
dbo,DebtStatistics,RegionalLevel2ID,int
dbo,DebtStatistics,RegionalLevel1,nvarchar
dbo,DebtStatistics,RegionalLevel1ID,int
dbo,DebtStatistics,Region,nvarchar
dbo,DebtStatistics,RegionID,int
dbo,DebtStatistics,Service,nvarchar
dbo,DebtStatistics,ServiceID,int
dbo,DebtStatistics,ServiceRate,nvarchar
dbo,DebtStatistics,ServiceRateID,int
dbo,DebtStatistics,DocumentType,nvarchar
dbo,DebtStatistics,ContractType,nvarchar
dbo,DebtStatistics,DebtPeriodBegin,datetime
dbo,DebtStatistics,DebtPeriodEnd,datetime
dbo,DebtStatistics,Debt,numeric
dbo,DebtStatistics,Debit,numeric
dbo,DebtStatistics,Credit,numeric
dbo,DebtStatistics,RefID,int
dbo,DebtStatistics,inActive,nvarchar
dbo,DebtStatistics,ClientClass,nvarchar
dbo,DebtStatistics,ClientClassID,int
dbo,DebtStatistics,DocumentTypeID,int
dbo,DebtStatistics,Discount,numeric
dbo,DebtStatistics,Validity,int
dbo,DebtStatistics,Operator,nvarchar
dbo,DebtStatistics,OperatorID,int
dbo,DebtStatisticsDetail,ID,int
dbo,DebtStatisticsDetail,Day,datetime
dbo,DebtStatisticsDetail,CLID,int
dbo,DebtStatisticsDetail,CID,int
dbo,DebtStatisticsDetail,CSID,int
dbo,DebtStatisticsDetail,ServiceID,int
dbo,DebtStatisticsDetail,ServiceRateID,int
dbo,DebtStatisticsDetail,DebtDay,datetime
dbo,DebtStatisticsDetail,Debt,numeric
dbo,DebtStatisticsDetail,Debit,numeric
dbo,DebtStatisticsDetail,Credit,numeric
dbo,DebtStatisticsDetail,Discount,numeric
dbo,DebtStatisticsDetail,InvoiceID,int
dbo,DebtStatisticsDetail,InvoiceContentsID,int
dbo,DebtStatisticsDetail,RegionalLevel3ID,int
dbo,DebtStatisticsDetail,RegionalLevel2ID,int
dbo,DebtStatisticsDetail,RegionalLevel1ID,int
dbo,DebtStatisticsDetail,RegionID,int
dbo,DebtStatisticsDetail,DocumentType,nvarchar
dbo,DebtStatisticsDetail,ContractType,nvarchar
dbo,DebtStatisticsDetail,K,numeric
dbo,DebtStatisticsDetail,Days,int
dbo,DebtStatisticsDetail,RefID,int
dbo,DebtStatisticsDetail,inActive,nvarchar
dbo,DebtStatisticsDetail,ClientClassID,int
dbo,DebtStatisticsDetail,DocumentTypeID,int
dbo,DebtStatisticsDetail,Validity,int
dbo,DebtStatisticsDetail,OperatorID,int
dbo,dtproperties,id,int
dbo,dtproperties,objectid,int
dbo,dtproperties,property,varchar
dbo,dtproperties,value,varchar
dbo,dtproperties,uvalue,nvarchar
dbo,dtproperties,lvalue,image
dbo,dtproperties,version,int
dbo,PaymentStatistics,ID,int
dbo,PaymentStatistics,Period,datetime
dbo,PaymentStatistics,RegionalLevel3,nvarchar
dbo,PaymentStatistics,RegionalLevel3ID,int
dbo,PaymentStatistics,RegionalLevel2,nvarchar
dbo,PaymentStatistics,RegionalLevel2ID,int
dbo,PaymentStatistics,RegionalLevel1,nvarchar
dbo,PaymentStatistics,RegionalLevel1ID,int
