SchemaName,TableName,ColumnName,DataType
dbo,ClientCategories_OLD,Sys,int
dbo,ClientCategories_OLD,ID_OLD,int
dbo,ClientCategories_OLD,UpdDate,datetime
dbo,ClientCategories_OLD,USERID,int
dbo,ClientClasses,ID,int
dbo,ClientClasses,Name,nvarchar
dbo,ClientClasses,ID_OLD,int
dbo,ClientClasses,UpdDate,datetime
dbo,ClientClasses,USERID,int
dbo,ClientClasses,Active,int
dbo,ClientClasses_OLD,ID,int
dbo,ClientClasses_OLD,Name,nvarchar
dbo,ClientClasses_OLD,ID_OLD,int
dbo,ClientClasses_OLD,UpdDate,datetime
dbo,ClientClasses_OLD,USERID,int
dbo,ClientClasses_OLD,Active,int
dbo,ClientServiceState,ID,int
dbo,ClientServiceState,CLID,int
dbo,ClientServiceState,CID,int
dbo,ClientServiceState,CSID,int
dbo,ClientServiceState,RID,int
dbo,ClientServiceState,RSID,int
dbo,ClientServiceState,ServiceID,int
dbo,ClientServiceState,ServiceName,nvarchar
dbo,ClientServiceState,LastInvoiced,datetime
dbo,ClientServiceState,LastInvoicedFrom,datetime
dbo,ClientServiceState,LastInvoicedTo,datetime
dbo,ClientServiceState,PaidTo,datetime
dbo,ClientServiceState,Cost,numeric
dbo,ClientServiceState,Price,numeric
dbo,ClientServiceState,Balance,numeric
dbo,ClientServiceState,ServiceBalance,numeric
dbo,ClientServiceState,ID_OLD,int
dbo,ClientServiceState,USERID,int
dbo,ClientServiceState,UpdDate,datetime
dbo,ClientServiceState,Actual,int
dbo,ClientServiceState,LastInvoiceNo,bigint
dbo,ClientServiceState,NotPaidInvoices,varchar
dbo,ClientServiceStateSVD,ID,int
dbo,ClientServiceStateSVD,CLID,int
dbo,ClientServiceStateSVD,CID,int
dbo,ClientServiceStateSVD,CSID,int
dbo,ClientServiceStateSVD,RID,int
dbo,ClientServiceStateSVD,RSID,int
dbo,ClientServiceStateSVD,ServiceID,int
dbo,ClientServiceStateSVD,ServiceName,nvarchar
dbo,ClientServiceStateSVD,LastInvoiced,datetime
dbo,ClientServiceStateSVD,LastInvoicedFrom,datetime
dbo,ClientServiceStateSVD,LastInvoicedTo,datetime
dbo,ClientServiceStateSVD,PaidTo,datetime
dbo,ClientServiceStateSVD,Cost,numeric
dbo,ClientServiceStateSVD,Price,numeric
dbo,ClientServiceStateSVD,Balance,numeric
dbo,ClientServiceStateSVD,ServiceBalance,numeric
dbo,ClientServiceStateSVD,ID_OLD,int
dbo,ClientServiceStateSVD,USERID,int
dbo,ClientServiceStateSVD,UpdDate,datetime
dbo,ClientServiceStateSVD,Actual,int
dbo,CM_PROV_ARGS,MAC,char
dbo,CM_PROV_ARGS,IP_POOL,nvarchar
dbo,CM_PROV_ARGS,TRAFFIC_SPEED,nvarchar
dbo,CMN_IMAGE_DEF,ID,int
dbo,CMN_IMAGE_DEF,IKEY,varchar
dbo,CMN_IMAGE_DEF,REL_PATH,varchar
dbo,CMN_IMAGE_DEF,WIDTH,int
dbo,CMN_IMAGE_DEF,HEIGHT,int
dbo,CMN_IMAGE_DEF,NATIVE_LNG,char
dbo,CMN_IMAGE_DEF_LNG,ID,int
dbo,CMN_IMAGE_DEF_LNG,LNG,char
dbo,CMN_IMAGE_DEF_LNG,ALT_TEXT,varchar
dbo,Comments,ID,int
dbo,Comments,CLID,int
dbo,Comments,CID,int
dbo,Comments,Data,datetime
dbo,Comments,Comment,nvarchar
dbo,Comments,ID_OLD,nvarchar
dbo,Comments,UpdDate,datetime
dbo,Comments,USERID,int
dbo,Comments_OLD,ID,int
dbo,Comments_OLD,CLID,int
dbo,Comments_OLD,CID,int
dbo,Comments_OLD,Data,datetime
dbo,Comments_OLD,Comment,nvarchar
dbo,Comments_OLD,ID_OLD,nvarchar
dbo,Comments_OLD,UpdDate,datetime
dbo,Comments_OLD,USERID,int
dbo,COMPANY,ID,int
dbo,COMPANY,FIRM,varchar
dbo,COMPANY,ADDRESS,varchar
dbo,COMPANY,CITY,varchar
dbo,COMPANY,BULSTAT,varchar
dbo,COMPANY,DANNO,varchar
dbo,COMPANY,DDS,int
dbo,COMPANY,MOL1,varchar
dbo,COMPANY,MOL2,varchar
dbo,COMPANY,MOL3,varchar
dbo,COMPANY,EXECUTIVE,varchar
dbo,COMPANY,PREDMET,varchar
dbo,COMPANY,PRINTED,varchar
dbo,COMPANY,ID_OLD,int
dbo,COMPANY,UPDDATE,datetime
dbo,COMPANY,USERID,int
dbo,COMPANY_OLD,ID,int
dbo,COMPANY_OLD,FIRM,varchar
dbo,COMPANY_OLD,ADDRESS,varchar
dbo,COMPANY_OLD,CITY,varchar
dbo,COMPANY_OLD,BULSTAT,varchar
dbo,COMPANY_OLD,DANNO,varchar
dbo,COMPANY_OLD,DDS,int
dbo,COMPANY_OLD,MOL1,varchar
dbo,COMPANY_OLD,MOL2,varchar
dbo,COMPANY_OLD,MOL3,varchar
dbo,COMPANY_OLD,EXECUTIVE,varchar
dbo,COMPANY_OLD,PREDMET,varchar
dbo,COMPANY_OLD,PRINTED,varchar
dbo,COMPANY_OLD,ID_OLD,int
dbo,COMPANY_OLD,UPDDATE,datetime
dbo,COMPANY_OLD,USERID,int
dbo,CompanyGroupRights,ID,int
dbo,CompanyGroupRights,GroupID,int
dbo,CompanyGroupRights,MenuID,int
dbo,CompanyGroupRights,ID_OLD,int
dbo,CompanyGroupRights,UPDDATE,datetime
dbo,CompanyGroupRights,USERID,int
dbo,CompanyGroupRights_OLD,ID,int
dbo,CompanyGroupRights_OLD,GroupID,int
dbo,CompanyGroupRights_OLD,MenuID,int
dbo,CompanyGroupRights_OLD,ID_OLD,int
dbo,CompanyGroupRights_OLD,UPDDATE,datetime
dbo,CompanyGroupRights_OLD,USERID,int
dbo,CompanyGroups,ID,int
dbo,CompanyGroups,Name,nvarchar
dbo,CompanyGroups,ID_OLD,int
dbo,CompanyGroups,UPDDATE,datetime
dbo,CompanyGroups,USERID,int
dbo,CompanyGroups,RestrictionsLevel,int
dbo,CompanyGroups_OLD,ID,int
dbo,CompanyGroups_OLD,Name,nvarchar
dbo,CompanyGroups_OLD,ID_OLD,int
dbo,CompanyGroups_OLD,UPDDATE,datetime
dbo,CompanyGroups_OLD,USERID,int
dbo,Config,ID,int
dbo,Config,Section,nvarchar
dbo,Config,Instance,nvarchar
dbo,Config,ParamName,nvarchar
dbo,Config,Value,nvarchar
dbo,Config,Remark,nvarchar
dbo,Config,ID_OLD,int
dbo,Config,UpdDate,datetime
dbo,Config,USERID,int
dbo,Config_OLD,ID,int
dbo,Config_OLD,Section,nvarchar
dbo,Config_OLD,Instance,nvarchar
dbo,Config_OLD,ParamName,nvarchar
dbo,Config_OLD,Value,nvarchar
dbo,Config_OLD,Remark,nvarchar
dbo,Config_OLD,ID_OLD,int
dbo,Config_OLD,UpdDate,datetime
dbo,Config_OLD,USERID,int
dbo,ContractDiscounts,ID,int
dbo,ContractDiscounts,CID,int
dbo,ContractDiscounts,DiscType,int
dbo,ContractDiscounts,TypeID,int
dbo,ContractDiscounts,TypeID1,int
dbo,ContractDiscounts,TypeID2,int
dbo,ContractDiscounts,TypeID3,int
dbo,ContractDiscounts,Percent,numeric
dbo,ContractDiscounts,Amount,numeric
dbo,ContractDiscounts,ID_OLD,nvarchar
dbo,ContractDiscounts,UpdDate,datetime
dbo,ContractDiscounts,USERID,int
dbo,ContractDiscounts,Approved,int
dbo,ContractDiscounts,ApprovedBy,int
dbo,ContractDiscounts,ApprovedTS,datetime
dbo,ContractDiscounts,ApprovalReason,nvarchar
dbo,ContractDiscounts_OLD,ID,int
dbo,ContractDiscounts_OLD,CID,int
dbo,ContractDiscounts_OLD,DiscType,int
dbo,ContractDiscounts_OLD,TypeID,int
dbo,ContractDiscounts_OLD,TypeID1,int
dbo,ContractDiscounts_OLD,TypeID2,int
dbo,ContractDiscounts_OLD,TypeID3,int
dbo,ContractDiscounts_OLD,Percent,numeric
dbo,ContractDiscounts_OLD,Amount,numeric
dbo,ContractDiscounts_OLD,ID_OLD,nvarchar
dbo,ContractDiscounts_OLD,UpdDate,datetime
dbo,ContractDiscounts_OLD,USERID,int
dbo,ContractDiscounts_OLD,Approved,int
dbo,ContractDiscounts_OLD,ApprovedBy,int
dbo,ContractDiscounts_OLD,ApprovedTS,datetime
dbo,ContractDiscounts_OLD,ApprovalReason,nvarchar
dbo,Contracts,ID,int
dbo,Contracts,KOD,nvarchar
dbo,Contracts,DATA,datetime
dbo,Contracts,CLID,int
dbo,Contracts,DirstributorID,int
dbo,Contracts,StartDate,datetime
dbo,Contracts,EndDate,datetime
dbo,Contracts,ValidityPeriod,int
dbo,Contracts,Discount,float
dbo,Contracts,RatingPlanID,int
dbo,Contracts,InvoicingDate,int
dbo,Contracts,CreditPolicyID,int
dbo,Contracts,Credit,float
dbo,Contracts,Active,int
dbo,Contracts,Activated,int
dbo,Contracts,ActivatedDate,datetime
dbo,Contracts,Invoicing,int
dbo,Contracts,CommChanelID,int
dbo,Contracts,LastActionID,int
dbo,Contracts,PPCard,int
dbo,Contracts,Template,int
dbo,Contracts,ParentID,int
dbo,Contracts,ParentPercent,numeric
dbo,Contracts,ParentAmount,numeric
dbo,Contracts,LanguageID,int
dbo,Contracts,Comment,nvarchar
dbo,Contracts,TechUserID,int
dbo,Contracts,Currency,nvarchar
dbo,Contracts,ID_OLD,nvarchar
dbo,Contracts,UpdDate,datetime
dbo,Contracts,USERID,int
dbo,Contracts,TempActivateStartDate,datetime
dbo,Contracts,TempActivateEndDate,datetime
dbo,Contracts,ContractType,nvarchar
dbo,Contracts,RegionID,int
dbo,Contracts,Address,nvarchar
dbo,Contracts,TechRegionID,int
dbo,Contracts,KeyAccountManagerID,int
dbo,Contracts,ParentExcludeServiceClasses,varchar
dbo,Contracts,Locked,int
dbo,Contracts_OLD,ID,int
dbo,Contracts_OLD,KOD,nvarchar
dbo,Contracts_OLD,DATA,datetime
dbo,Contracts_OLD,CLID,int
dbo,Contracts_OLD,DirstributorID,int
dbo,Contracts_OLD,StartDate,datetime
dbo,Contracts_OLD,EndDate,datetime
dbo,Contracts_OLD,ValidityPeriod,int
dbo,Contracts_OLD,Discount,float
dbo,Contracts_OLD,RatingPlanID,int
dbo,Contracts_OLD,InvoicingDate,int
dbo,Contracts_OLD,CreditPolicyID,int
dbo,Contracts_OLD,Credit,float
dbo,Contracts_OLD,Active,int
dbo,Contracts_OLD,Activated,int
dbo,Contracts_OLD,ActivatedDate,datetime
dbo,Contracts_OLD,Invoicing,int
dbo,Contracts_OLD,CommChanelID,int
dbo,Contracts_OLD,LastActionID,int
dbo,Contracts_OLD,PPCard,int
dbo,Contracts_OLD,Template,int
dbo,Contracts_OLD,ParentID,int
dbo,Contracts_OLD,ParentPercent,numeric
dbo,Contracts_OLD,ParentAmount,numeric
dbo,Contracts_OLD,LanguageID,int
dbo,Contracts_OLD,Comment,nvarchar
dbo,Contracts_OLD,TechUserID,int
dbo,Contracts_OLD,Currency,nvarchar
dbo,Contracts_OLD,ID_OLD,nvarchar
dbo,Contracts_OLD,UpdDate,datetime
dbo,Contracts_OLD,USERID,int
dbo,Contracts_OLD,TempActivateStartDate,datetime
dbo,Contracts_OLD,TempActivateEndDate,datetime
dbo,Contracts_OLD,ContractType,nvarchar
dbo,Contracts_OLD,RegionID,int
dbo,Contracts_OLD,Address,nvarchar
dbo,Contracts_OLD,TechRegionID,int
dbo,Contracts_OLD,KeyAccountManagerID,int
dbo,Contracts_OLD,ParentExcludeServiceClasses,varchar
dbo,Contracts_OLD,Locked,int
dbo,ContractServices,ID,int
dbo,ContractServices,CID,int
dbo,ContractServices,ServiceID,int
dbo,ContractServices,ServiceRateID,int
dbo,ContractServices,StartDate,datetime
dbo,ContractServices,EndDate,datetime
dbo,ContractServices,Number,int
dbo,ContractServices,csCredit,float
dbo,ContractServices,manualPrice,numeric
dbo,ContractServices,Active,int
dbo,ContractServices,ActivatedDate,datetime
dbo,ContractServices,ID_OLD,nvarchar
dbo,ContractServices,UpdDate,datetime
dbo,ContractServices,USERID,int
dbo,ContractServices,NoTrigger,bit
dbo,ContractServices_NEW,ID,int
dbo,ContractServices_NEW,CID,int
dbo,ContractServices_NEW,ServiceID,int
dbo,ContractServices_NEW,ServiceRateID,int
dbo,ContractServices_NEW,StartDate,datetime
dbo,ContractServices_NEW,EndDate,datetime
dbo,ContractServices_NEW,Number,int
dbo,ContractServices_NEW,csCredit,float
dbo,ContractServices_NEW,manualPrice,numeric
dbo,ContractServices_NEW,Active,int
dbo,ContractServices_NEW,ActivatedDate,datetime
dbo,ContractServices_NEW,ActivateOn,int
dbo,ContractServices_NEW,ActivateOnDate,datetime
dbo,ContractServices_NEW,Action,nvarchar
dbo,ContractServices_NEW,BaseSourceID,nvarchar
dbo,ContractServices_NEW,ID_OLD,nvarchar
dbo,ContractServices_NEW,UpdDate,datetime
dbo,ContractServices_NEW,USERID,int
dbo,ContractServices_NEW,NoTrigger,int
dbo,ContractServices_NEW_OLD,ID,int
dbo,ContractServices_NEW_OLD,CID,int
dbo,ContractServices_NEW_OLD,ServiceID,int
dbo,ContractServices_NEW_OLD,ServiceRateID,int
dbo,ContractServices_NEW_OLD,StartDate,datetime
dbo,ContractServices_NEW_OLD,EndDate,datetime
dbo,ContractServices_NEW_OLD,Number,int
dbo,ContractServices_NEW_OLD,csCredit,float
dbo,ContractServices_NEW_OLD,manualPrice,numeric
dbo,ContractServices_NEW_OLD,Active,int
dbo,ContractServices_NEW_OLD,ActivatedDate,datetime
dbo,ContractServices_NEW_OLD,ActivateOn,int
dbo,ContractServices_NEW_OLD,ActivateOnDate,datetime
dbo,ContractServices_NEW_OLD,Action,nvarchar
dbo,ContractServices_NEW_OLD,BaseSourceID,nvarchar
dbo,ContractServices_NEW_OLD,ID_OLD,nvarchar
dbo,ContractServices_NEW_OLD,UpdDate,datetime
dbo,ContractServices_NEW_OLD,USERID,int
dbo,ContractServices_NEW_OLD,NoTrigger,int
dbo,ContractServices_OLD,ID,int
dbo,ContractServices_OLD,CID,int
dbo,ContractServices_OLD,ServiceID,int
dbo,ContractServices_OLD,ServiceRateID,int
dbo,ContractServices_OLD,StartDate,datetime
dbo,ContractServices_OLD,EndDate,datetime
dbo,ContractServices_OLD,Number,int
dbo,ContractServices_OLD,csCredit,float
dbo,ContractServices_OLD,manualPrice,numeric
dbo,ContractServices_OLD,Active,int
dbo,ContractServices_OLD,ActivatedDate,datetime
dbo,ContractServices_OLD,ID_OLD,nvarchar
dbo,ContractServices_OLD,UpdDate,datetime
dbo,ContractServices_OLD,USERID,int
dbo,ContractServices_OLD,NoTrigger,bit
dbo,ContractStatesServiceRemap,ID,int
dbo,ContractStatesServiceRemap,Service,nvarchar
dbo,ContractStatesServiceRemap,ServiceType,nvarchar
dbo,ContractStatesServiceRemap,BaseService,nvarchar
dbo,ContractStatesServiceRemap,ActiveTill,datetime
dbo,ContractStatesServiceRemap,ID_OLD,int
dbo,ContractStatesServiceRemap,UpdDate,datetime
